order_id,user_id,order_ts,status
ORD-0011848,3677.0,2026-01-16 00:14:52,completed
ORD-0007513,4556.0,2026-01-21 09:52:20,pending
ORD-0001422,928.0,2026-01-13 14:16:07,cancelled
ORD-0017632,2943.0,2026-01-05 12:41:47,completed
ORD-0015286,862.0,2026-01-23 14:49:22,shipped
ORD-0024597,3144.0,2026-01-20 09:26:17,cancelled
ORD-0022964,2743.0,2026-01-16 03:19:02,cancelled
ORD-0008001,1532.0,2026-01-01 23:30:11,completed
ORD-0007103,3802.0,2026-01-13 15:18:22,pending
ORD-0004350,476.0,2026-01-04 11:24:50,completed
ORD-0001661,3011.0,2026-01-30 07:10:23,completed
ORD-0000074,4169.0,2026-01-19 08:44:56,completed
ORD-0001844,759.0,2026-01-27 23:13:37,completed
ORD-0000771,727.0,2026-01-16 12:41:35,shipped
ORD-0011229,596.0,2026-01-15 15:24:48,pending
ORD-0021547,4952.0,2026-01-06 12:58:49,completed
ORD-0016176,3500.0,2026-01-05 22:17:02,cancelled
ORD-0001286,4273.0,2026-01-09 23:39:40,shipped
ORD-0009437,2025.0,2026-01-22 22:08:00,cancelled
ORD-0018667,594.0,2026-01-28 13:42:37,completed
ORD-0012496,2521.0,2026-01-19 09:34:18,completed
ORD-0015412,3607.0,2026-01-22 13:02:11,completed
ORD-0001942,2594.0,2026-01-30 21:23:30,completed
ORD-0024019,1378.0,2026-01-20 06:56:21,shipped
ORD-0021159,417.0,2026-01-30 04:53:52,shipped
ORD-0016038,3037.0,2026-01-25 15:18:35,shipped
ORD-0008266,278.0,2026-01-12 12:31:01,pending
ORD-0003398,3607.0,2026-01-31 23:59:12,completed
ORD-0013407,4037.0,2026-01-01 06:47:16,completed
ORD-0023671,493.0,2026-01-02 23:30:49,completed
ORD-0012385,3645.0,2026-01-04 07:44:42,completed
ORD-0005939,188.0,2026-01-29 08:06:01,pending
ORD-0011824,1182.0,2026-01-05 05:51:18,pending
ORD-0020402,2800.0,2026-01-14 09:20:28,completed
ORD-0009680,2939.0,2026-01-13 10:07:32,completed
ORD-0005065,1908.0,2026-01-12 14:01:42,completed
ORD-0012580,4951.0,2026-01-17 13:16:14,shipped
ORD-0024913,2978.0,2026-01-04 18:03:54,pending
ORD-0015596,3388.0,2026-01-03 13:11:14,pending
ORD-0004028,422.0,2026-01-31 17:49:13,completed
ORD-0010769,3508.0,2026-01-24 13:44:47,shipped
ORD-0019947,4973.0,2026-01-19 07:32:44,cancelled
ORD-0021552,150.0,2026-01-07 12:38:17,shipped
ORD-0014378,3111.0,2026-01-21 02:45:35,completed
ORD-0008975,2951.0,2026-01-17 13:37:00,shipped
ORD-0005898,2183.0,2026-01-08 13:39:10,cancelled
ORD-0012725,3696.0,2026-01-01 14:01:35,cancelled
ORD-0003964,2180.0,2026-01-30 01:14:52,completed
ORD-0003938,1989.0,2026-01-20 12:19:22,completed
ORD-0016086,2322.0,2026-01-03 02:24:47,completed
ORD-0016445,4785.0,2026-01-31 01:06:41,cancelled
ORD-0015799,2813.0,2026-01-04 22:46:26,pending
ORD-0001111,3019.0,2026-01-04 09:02:59,shipped
ORD-0004415,3216.0,2026-01-26 11:51:21,shipped
ORD-0020965,2542.0,2026-01-17 07:34:28,pending
ORD-0009794,2036.0,2026-01-23 08:48:37,completed
ORD-0024297,3168.0,2026-01-23 18:49:57,shipped
ORD-0015751,2998.0,2026-01-07 01:31:20,pending
ORD-0010018,548.0,2026-01-16 13:31:48,shipped
ORD-0003147,677.0,2026-01-03 11:48:51,completed
ORD-0001378,4070.0,2026-01-29 16:02:22,pending
ORD-0018493,2558.0,2026-01-12 19:28:05,completed
ORD-0023962,2621.0,2026-01-24 06:02:47,pending
ORD-0007508,4277.0,2026-01-28 08:36:33,completed
ORD-0000145,789.0,2026-01-27 10:07:54,completed
ORD-0010768,574.0,2026-01-15 10:44:00,completed
ORD-0006193,3880.0,2026-01-04 15:18:17,completed
ORD-0009991,3678.0,2026-01-06 13:09:47,cancelled
ORD-0003515,4504.0,2026-01-06 08:40:38,completed
ORD-0024635,2285.0,2026-01-30 07:36:16,cancelled
ORD-0007273,4822.0,2026-01-30 10:31:31,shipped
ORD-0006072,399.0,2026-01-06 17:07:50,cancelled
ORD-0018619,3986.0,2026-01-05 12:50:45,completed
ORD-0020006,357.0,2026-01-12 01:12:54,shipped
ORD-0016559,280.0,2026-01-18 10:09:14,completed
ORD-0012463,1843.0,2026-01-30 19:47:58,completed
ORD-0001204,2275.0,2026-01-18 21:55:49,pending
ORD-0023465,3356.0,2026-01-25 23:55:08,completed
ORD-0001831,4520.0,2026-01-21 15:39:16,completed
ORD-0009692,925.0,2026-01-18 18:32:11,cancelled
ORD-0004182,1032.0,2026-01-25 18:36:00,cancelled
ORD-0004229,1056.0,2026-01-21 14:03:05,shipped
ORD-0009412,2770.0,2026-01-27 03:44:59,cancelled
ORD-0005256,5000.0,2026-01-22 14:04:12,completed
ORD-0005958,2263.0,2026-01-17 09:06:06,cancelled
ORD-0014811,1970.0,2026-01-18 11:20:06,cancelled
ORD-0010241,2961.0,2026-01-03 12:58:26,completed
ORD-0017739,1239.0,2026-01-22 03:06:08,completed
ORD-0012109,1595.0,2026-01-17 05:42:58,completed
ORD-0017307,390.0,2026-01-17 22:28:49,cancelled
ORD-0016511,3878.0,2026-01-11 13:23:32,pending
ORD-0001056,3457.0,2026-01-31 16:35:23,completed
ORD-0015246,1166.0,2026-01-05 12:50:47,completed
ORD-0018070,2097.0,2026-01-25 21:16:53,completed
ORD-0000595,4514.0,2026-01-08 03:27:42,completed
ORD-0016297,3610.0,2026-01-21 00:34:37,cancelled
ORD-0001526,2975.0,2026-01-10 00:00:36,shipped
ORD-0015271,155.0,2026-01-12 22:24:40,completed
ORD-0024249,2694.0,2026-01-20 00:54:55,cancelled
ORD-0005825,595.0,2026-01-06 06:55:10,pending
ORD-0005155,3296.0,2026-01-30 06:08:53,pending
ORD-0012895,2297.0,2026-01-27 03:35:55,completed
ORD-0014127,2163.0,2026-01-13 07:15:50,cancelled
ORD-0016534,2033.0,2026-01-02 02:36:07,shipped
ORD-0019758,2285.0,2026-01-31 19:30:28,cancelled
ORD-0023592,1510.0,2026-01-30 17:59:45,pending
ORD-0016955,1382.0,2026-01-08 06:57:52,completed
ORD-0024244,322.0,2026-01-18 05:03:21,completed
ORD-0021595,2197.0,2026-01-12 08:18:15,shipped
ORD-0018125,3378.0,2026-01-07 14:14:58,pending
ORD-0000762,3892.0,2026-01-12 06:35:25,completed
ORD-0012737,3805.0,2026-01-07 00:41:39,completed
ORD-0007825,587.0,2026-01-27 03:51:24,completed
ORD-0013575,4801.0,2026-01-07 21:27:41,shipped
ORD-0024808,1459.0,2026-01-18 12:11:56,completed
ORD-0002971,1993.0,2026-01-17 22:21:51,completed
ORD-0018463,1394.0,2026-01-26 04:17:44,completed
ORD-0013167,2232.0,2026-01-11 20:07:54,completed
ORD-0007000,1028.0,2026-01-18 04:27:17,shipped
ORD-0000082,1019.0,2026-01-04 05:43:23,completed
ORD-0007043,509.0,2026-01-06 14:18:04,cancelled
ORD-0014904,3818.0,2026-01-26 17:52:00,completed
ORD-0008725,383.0,2026-01-13 11:43:31,pending
ORD-0000959,1740.0,2026-01-07 03:51:04,pending
ORD-0008665,2614.0,2026-01-09 14:45:03,cancelled
ORD-0013802,402.0,2026-01-14 05:41:38,completed
ORD-0010483,2004.0,2026-01-25 13:15:05,completed
ORD-0006610,868.0,2026-01-12 17:49:33,shipped
ORD-0012140,4597.0,2026-01-29 10:43:03,cancelled
ORD-0006027,4230.0,2026-01-04 03:51:36,pending
ORD-0016435,3590.0,2026-01-08 23:13:35,cancelled
ORD-0007239,114.0,2026-01-21 11:11:47,completed
ORD-0022674,1710.0,2026-01-19 07:29:35,completed
ORD-0014461,4620.0,2026-01-14 09:04:19,completed
ORD-0021116,2882.0,2026-01-28 22:27:18,cancelled
ORD-0011092,4969.0,2026-01-20 12:27:48,pending
ORD-0020320,1615.0,2026-01-03 06:32:14,shipped
ORD-0003955,2697.0,2026-01-26 14:57:06,completed
ORD-0004404,2747.0,2026-01-13 09:30:46,completed
ORD-0019905,4416.0,2026-01-01 18:38:36,pending
ORD-0022904,442.0,2026-01-16 11:19:29,shipped
ORD-0013258,4986.0,2026-01-10 12:04:01,completed
ORD-0010388,3928.0,2026-01-26 00:14:33,cancelled
ORD-0004512,4170.0,2026-01-16 03:53:20,pending
ORD-0001667,4733.0,2026-01-10 00:21:40,completed
ORD-0023212,4654.0,2026-01-14 06:57:05,shipped
ORD-0006858,2960.0,2026-01-26 10:48:46,completed
ORD-0005354,964.0,2026-01-04 00:42:34,completed
ORD-0005743,2381.0,2026-01-17 09:33:07,pending
ORD-0004588,1313.0,2026-01-23 20:46:15,completed
ORD-0020985,2119.0,2026-01-08 05:42:18,completed
ORD-0013814,1260.0,2026-01-23 13:34:24,completed
ORD-0020248,4752.0,2026-01-05 04:22:35,cancelled
ORD-0011142,3479.0,2026-01-25 04:43:39,pending
ORD-0023959,4647.0,2026-01-14 00:16:58,completed
ORD-0002551,3959.0,2026-01-16 22:46:04,cancelled
ORD-0023006,2779.0,2026-01-23 21:14:06,completed
ORD-0013302,2968.0,2026-01-23 09:30:29,completed
ORD-0021717,4951.0,2026-01-26 16:43:06,completed
ORD-0017334,3479.0,2026-01-04 10:57:51,cancelled
ORD-0010980,1992.0,2026-01-10 07:03:20,shipped
ORD-0003725,4720.0,2026-01-11 10:25:34,shipped
ORD-0001265,705.0,2026-01-04 07:37:24,pending
ORD-0004868,2178.0,2026-01-25 11:49:55,cancelled
ORD-0012793,4978.0,2026-01-20 08:18:49,cancelled
ORD-0012930,4248.0,2026-01-23 15:13:06,completed
ORD-0018343,3834.0,2026-01-08 00:06:07,pending
ORD-0007256,3044.0,2026-01-20 02:47:00,completed
ORD-0013293,2570.0,2026-01-13 00:13:39,shipped
ORD-0012564,3204.0,2026-01-09 12:51:18,completed
ORD-0000816,1678.0,2026-01-27 12:29:48,completed
ORD-0016939,2571.0,2026-01-26 06:12:39,pending
ORD-0007608,3188.0,2026-01-01 01:28:27,completed
ORD-0004375,1007.0,2026-01-15 05:06:23,completed
ORD-0009465,264.0,2026-01-06 18:59:34,completed
ORD-0004088,1653.0,2026-01-13 15:32:00,shipped
ORD-0015655,2304.0,2026-01-02 01:16:01,completed
ORD-0008465,4988.0,2026-01-26 12:24:30,pending
ORD-0018439,4930.0,2026-01-26 06:32:59,shipped
ORD-0013963,2704.0,2026-01-20 00:20:03,cancelled
ORD-0001898,110.0,2026-01-18 10:58:02,cancelled
ORD-0011730,4227.0,2026-01-30 03:58:38,shipped
ORD-0018044,2138.0,2026-01-29 18:53:03,completed
ORD-0019780,2941.0,2026-01-18 04:37:43,pending
ORD-0007417,4995.0,2026-01-04 15:24:47,cancelled
ORD-0022375,1340.0,2026-01-14 07:05:01,completed
ORD-0011460,3062.0,2026-01-25 04:55:12,pending
ORD-0023984,3221.0,2026-01-08 14:11:55,completed
ORD-0018233,1382.0,2026-01-10 09:16:54,completed
ORD-0020601,2049.0,2026-01-25 11:14:16,shipped
ORD-0002530,4228.0,2026-01-24 22:02:13,pending
ORD-0021884,4204.0,2026-01-21 07:53:55,completed
ORD-0008105,4783.0,2026-01-12 01:34:01,completed
ORD-0017562,3504.0,2026-01-27 00:27:23,completed
ORD-0022124,161.0,2026-01-30 19:48:08,cancelled
ORD-0006923,4706.0,2026-01-12 09:14:06,pending
ORD-0008908,2828.0,2026-01-11 15:20:23,completed
ORD-0000661,4483.0,2026-01-01 07:49:39,completed
ORD-0017437,1707.0,2026-01-05 06:01:52,completed
ORD-0008745,2637.0,2026-01-11 01:37:15,pending
ORD-0001119,3707.0,2026-01-19 04:16:04,completed
ORD-0022166,4032.0,2026-01-08 05:52:52,completed
ORD-0001288,4712.0,2026-01-17 10:27:29,completed
ORD-0018723,2155.0,2026-01-10 10:11:34,cancelled
ORD-0006205,3072.0,2026-01-12 05:12:31,completed
ORD-0020744,3785.0,2026-01-18 20:50:48,completed
ORD-0024819,664.0,2026-01-23 04:01:46,pending
ORD-0007359,2460.0,2026-01-04 19:17:50,pending
ORD-0002317,3994.0,2026-01-24 20:10:26,completed
ORD-0001418,4231.0,2026-01-19 01:17:19,completed
ORD-0024422,3996.0,2026-01-17 08:30:28,pending
ORD-0022210,,2026-01-01 21:36:02,completed
ORD-0010784,2568.0,2026-01-31 11:26:14,completed
ORD-0000008,3851.0,2026-01-24 13:20:40,completed
ORD-0017017,1661.0,2026-01-02 12:30:34,shipped
ORD-0014427,4419.0,2026-01-28 23:16:47,shipped
ORD-0000995,1003.0,2026-01-11 02:49:32,completed
ORD-0017192,3730.0,2026-01-13 17:27:43,shipped
ORD-0004293,3908.0,2026-01-14 11:39:20,completed
ORD-0014987,2281.0,2026-01-07 23:15:56,pending
ORD-0015569,883.0,2026-01-20 22:14:19,cancelled
ORD-0020648,735.0,2026-01-06 09:48:33,cancelled
ORD-0022898,2221.0,2026-01-28 01:32:39,cancelled
ORD-0002410,1884.0,2026-01-12 13:57:24,completed
ORD-0000297,808.0,2026-01-18 06:33:17,shipped
ORD-0001865,4867.0,2026-01-14 04:00:17,pending
ORD-0001913,552.0,2026-01-21 07:57:21,shipped
ORD-0016614,2892.0,2026-01-22 21:33:18,shipped
ORD-0007549,2095.0,2026-01-10 06:33:32,completed
ORD-0007943,2313.0,2026-01-14 09:24:06,completed
ORD-0023138,1195.0,2026-01-19 12:28:48,completed
ORD-0001146,928.0,2026-01-10 18:06:31,cancelled
ORD-0017550,2974.0,2026-01-13 14:45:58,completed
ORD-0005790,1210.0,2026-01-09 16:31:53,shipped
ORD-0018491,2411.0,2026-01-12 05:03:37,shipped
ORD-0024079,3025.0,2026-01-05 19:09:00,completed
ORD-0013022,4643.0,2026-01-11 11:12:46,completed
ORD-0019772,4477.0,2026-01-14 12:45:48,completed
ORD-0023370,2850.0,2026-01-30 10:40:19,completed
ORD-0016820,1199.0,2026-01-12 04:03:19,completed
ORD-0021930,3195.0,2026-01-29 12:20:41,completed
ORD-0019932,3789.0,2026-01-28 23:48:56,shipped
ORD-0003613,466.0,2026-01-14 21:20:54,completed
ORD-0020309,1655.0,2026-01-17 07:25:07,completed
ORD-0016420,1194.0,2026-01-30 16:09:40,shipped
ORD-0017320,1360.0,2026-01-21 04:08:21,completed
ORD-0015819,1107.0,2026-01-28 21:25:05,pending
ORD-0012421,4960.0,2026-01-14 15:09:18,pending
ORD-0010028,4487.0,2026-01-10 09:36:30,pending
ORD-0018416,2552.0,2026-01-04 03:10:54,completed
ORD-0009856,50.0,2026-01-17 04:14:07,cancelled
ORD-0010773,2224.0,2026-01-29 07:32:30,shipped
ORD-0024925,4005.0,2026-01-26 13:49:51,completed
ORD-0021176,,2026-01-22 10:00:06,pending
ORD-0013848,2299.0,2026-01-24 21:16:24,completed
ORD-0014045,3285.0,2026-01-10 07:35:56,completed
ORD-0013796,3630.0,2026-01-03 15:53:26,completed
ORD-0017440,2626.0,2026-01-27 21:39:00,pending
ORD-0008382,1577.0,2026-01-11 16:55:55,cancelled
ORD-0021578,4257.0,2026-01-26 09:26:11,completed
ORD-0000478,4555.0,2026-01-08 22:26:28,cancelled
ORD-0018227,2410.0,2026-01-15 11:56:08,cancelled
ORD-0015169,760.0,2026-01-27 06:14:42,completed
ORD-0004191,2869.0,2026-01-14 07:36:29,completed
ORD-0015319,3899.0,2026-01-18 19:33:02,shipped
ORD-0023102,4100.0,2026-01-19 06:08:39,completed
ORD-0004351,2664.0,2026-01-27 02:25:20,completed
ORD-0014957,4436.0,2026-01-24 10:08:56,completed
ORD-0008835,3661.0,2026-01-27 22:01:31,completed
ORD-0016340,1864.0,2026-01-31 21:40:33,pending
ORD-0012655,58.0,2026-01-07 08:51:52,pending
ORD-0007631,216.0,2026-01-30 18:42:33,pending
ORD-0021940,353.0,2026-01-16 08:46:38,shipped
ORD-0000659,1614.0,2026-01-22 06:35:19,completed
ORD-0002724,2575.0,2026-01-30 08:17:14,completed
ORD-0001794,3427.0,2026-01-14 05:16:56,completed
ORD-0023235,3690.0,2026-01-04 06:32:45,completed
ORD-0001427,470.0,2026-01-12 05:53:43,completed
ORD-0005431,1780.0,2026-01-30 23:15:09,cancelled
ORD-0021375,4579.0,2026-01-29 15:21:02,completed
ORD-0000494,2860.0,2026-01-10 16:27:35,completed
ORD-0012460,1423.0,2026-01-05 03:17:26,completed
ORD-0004254,3783.0,2026-01-05 19:09:59,completed
ORD-0019771,3589.0,2026-01-23 04:17:06,shipped
ORD-0014060,4732.0,2026-01-21 09:02:29,cancelled
ORD-0001464,2785.0,2026-01-27 14:41:36,completed
ORD-0000497,3857.0,2026-01-05 21:50:44,completed
ORD-0020438,1288.0,2026-01-23 06:14:38,completed
ORD-0016162,4473.0,2026-01-08 13:04:48,cancelled
ORD-0004009,888.0,2026-01-06 13:27:16,shipped
ORD-0011369,3841.0,2026-01-12 18:05:23,cancelled
ORD-0018585,3607.0,2026-01-26 20:31:37,cancelled
ORD-0014602,4285.0,2026-01-23 22:52:51,shipped
ORD-0002288,3268.0,2026-01-12 17:35:54,completed
ORD-0024117,4698.0,2026-01-24 06:47:19,completed
ORD-0015954,2466.0,2026-01-17 06:30:11,pending
ORD-0011983,1506.0,2026-01-03 08:21:44,shipped
ORD-0009158,1908.0,2026-01-04 15:44:56,pending
ORD-0000445,3662.0,2026-01-31 20:52:47,completed
ORD-0010269,4746.0,2026-01-18 11:28:15,shipped
ORD-0014541,110.0,2026-01-07 13:49:23,completed
ORD-0012415,1736.0,2026-01-11 09:46:43,pending
ORD-0014867,4585.0,2026-01-10 23:00:38,completed
ORD-0008631,2084.0,2026-01-23 12:26:11,completed
ORD-0000673,4045.0,2026-01-12 15:45:25,completed
ORD-0019387,4462.0,2026-01-16 04:43:52,shipped
ORD-0013903,4605.0,2026-01-23 10:30:54,completed
ORD-0018570,1693.0,2026-01-13 00:33:59,completed
ORD-0019446,851.0,2026-01-05 02:43:55,completed
ORD-0005741,3380.0,2026-01-27 10:31:59,completed
ORD-0001495,1936.0,2026-01-27 04:37:33,completed
ORD-0017350,1032.0,2026-01-17 17:44:09,shipped
ORD-0016380,1023.0,2026-01-29 01:00:16,completed
ORD-0005262,1841.0,2026-01-14 09:58:15,shipped
ORD-0024448,3442.0,2026-01-31 18:17:59,completed
ORD-0011745,3884.0,2026-01-22 00:40:19,completed
ORD-0003752,246.0,2026-01-09 13:57:16,pending
ORD-0020162,2526.0,2026-01-13 09:56:25,completed
ORD-0000757,3883.0,2026-01-24 14:07:15,cancelled
ORD-0016250,1353.0,2026-01-25 00:10:30,cancelled
ORD-0010881,1165.0,2026-01-20 15:30:34,shipped
ORD-0013379,1134.0,2026-01-30 19:19:46,shipped
ORD-0002084,149.0,2026-01-04 20:22:26,completed
ORD-0024208,3713.0,2026-01-08 06:16:38,pending
ORD-0024140,3668.0,2026-01-20 03:02:13,cancelled
ORD-0022447,3564.0,2026-01-21 00:06:40,completed
ORD-0020665,2680.0,2026-01-16 09:34:15,completed
ORD-0017180,544.0,2026-01-09 22:44:54,pending
ORD-0012704,1270.0,2026-01-12 07:05:27,pending
ORD-0001375,2552.0,2026-01-23 08:54:56,completed
ORD-0018210,475.0,2026-01-03 20:55:37,completed
ORD-0014151,4665.0,2026-01-08 06:53:29,shipped
ORD-0009697,3320.0,2026-01-18 16:04:13,completed
ORD-0014182,4298.0,2026-01-03 09:52:40,pending
ORD-0014068,1028.0,2026-01-14 19:54:38,pending
ORD-0016571,2825.0,2026-01-27 21:46:28,shipped
ORD-0021687,2543.0,2026-01-29 14:26:13,completed
ORD-0006573,2154.0,2026-01-03 16:29:36,cancelled
ORD-0019806,266.0,2026-01-29 15:08:21,completed
ORD-0000538,1419.0,2026-01-23 10:31:44,completed
ORD-0012701,2285.0,2026-01-26 01:35:23,shipped
ORD-0008905,1886.0,2026-01-10 05:11:05,shipped
ORD-0009669,836.0,2026-01-18 01:32:30,shipped
ORD-0022367,1507.0,2026-01-26 20:47:44,shipped
ORD-0006145,2462.0,2026-01-14 15:32:05,completed
ORD-0000647,2564.0,2026-01-10 18:21:56,shipped
ORD-0022235,2391.0,2026-01-26 14:56:32,shipped
ORD-0017618,735.0,2026-01-12 10:02:13,pending
ORD-0012483,3050.0,2026-01-14 14:58:12,shipped
ORD-0002187,1030.0,2026-01-22 05:49:29,shipped
ORD-0003110,4247.0,2026-01-28 06:59:38,completed
ORD-0024310,4025.0,2026-01-24 16:25:20,completed
ORD-0024838,2843.0,2026-01-28 17:47:16,completed
ORD-0015237,556.0,2026-01-15 21:38:50,completed
ORD-0006748,2625.0,2026-01-25 02:42:20,completed
ORD-0010743,668.0,2026-01-09 06:53:56,completed
ORD-0009625,1191.0,2026-01-21 12:26:29,shipped
ORD-0015604,2739.0,2026-01-30 08:54:45,completed
ORD-0014936,1886.0,2026-01-27 09:27:07,cancelled
ORD-0001885,3919.0,2026-01-15 09:50:49,completed
ORD-0000243,2687.0,2026-01-10 21:56:32,cancelled
ORD-0010945,654.0,2026-01-08 14:02:18,completed
ORD-0019027,2155.0,2026-01-01 23:37:08,pending
ORD-0014463,4781.0,2026-01-21 16:32:58,cancelled
ORD-0008525,248.0,2026-01-13 19:01:52,completed
ORD-0003031,2798.0,2026-01-12 15:37:06,completed
ORD-0002103,959.0,2026-01-16 09:49:13,pending
ORD-0016328,2289.0,2026-01-06 17:45:54,cancelled
ORD-0018378,3614.0,2026-01-03 09:12:48,completed
ORD-0014945,1372.0,2026-01-08 11:24:07,shipped
ORD-0007146,671.0,2026-01-01 08:18:42,completed
ORD-0003892,4899.0,2026-01-01 08:16:13,pending
ORD-0015918,1850.0,2026-01-21 02:50:56,pending
ORD-0006031,307.0,2026-01-02 03:23:06,completed
ORD-0001996,4275.0,2026-01-19 13:48:01,completed
ORD-0011145,4860.0,2026-01-13 21:43:50,completed
ORD-0015817,4098.0,2026-01-09 02:21:21,pending
ORD-0023023,2454.0,2026-01-17 00:23:17,completed
ORD-0023880,1517.0,2026-01-31 00:10:43,completed
ORD-0005404,3441.0,2026-01-13 06:39:10,cancelled
ORD-0010787,706.0,2026-01-16 06:34:54,cancelled
ORD-0010322,3927.0,2026-01-24 21:30:06,completed
ORD-0005293,4859.0,2026-01-26 12:47:00,shipped
ORD-0008052,1258.0,2026-01-25 18:24:59,completed
ORD-0019963,3105.0,2026-01-03 16:12:56,completed
ORD-0021290,871.0,2026-01-16 23:47:25,completed
ORD-0008091,747.0,2026-01-06 02:05:21,pending
ORD-0015843,491.0,2026-01-13 01:51:40,completed
ORD-0008048,4041.0,2026-01-11 15:54:14,cancelled
ORD-0004926,631.0,2026-01-05 19:41:40,pending
ORD-0004976,4804.0,2026-01-09 00:13:20,pending
ORD-0019401,4749.0,2026-01-25 08:57:08,completed
ORD-0009213,1990.0,2026-01-28 17:36:07,cancelled
ORD-0023264,3929.0,2026-01-18 01:49:05,shipped
ORD-0010373,3894.0,2026-01-28 23:13:59,shipped
ORD-0009423,4606.0,2026-01-15 13:27:23,pending
ORD-0010640,4283.0,2026-01-06 19:35:49,completed
ORD-0002979,2826.0,2026-01-29 19:58:14,shipped
ORD-0003574,1351.0,2026-01-19 14:27:09,shipped
ORD-0019887,1203.0,2026-01-17 08:24:50,completed
ORD-0024456,1114.0,2026-01-18 06:49:23,completed
ORD-0022385,3819.0,2026-01-22 06:03:08,pending
ORD-0001116,1279.0,2026-01-29 17:57:32,shipped
ORD-0013016,2888.0,2026-01-22 12:32:34,pending
ORD-0003089,3690.0,2026-01-02 21:09:13,shipped
ORD-0013786,4284.0,2026-01-24 11:39:51,shipped
ORD-0003467,4449.0,2026-01-22 18:44:13,completed
ORD-0005146,3038.0,2026-01-11 12:49:55,cancelled
ORD-0020758,219.0,2026-01-29 22:49:33,completed
ORD-0002950,1633.0,2026-01-18 06:23:28,pending
ORD-0012532,3208.0,2026-01-31 20:23:10,pending
ORD-0023466,2447.0,2026-01-08 06:41:41,shipped
ORD-0021140,4907.0,2026-01-21 06:35:22,completed
ORD-0013748,4588.0,2026-01-21 17:45:05,pending
ORD-0020077,1063.0,2026-01-04 20:38:29,completed
ORD-0007389,2001.0,2026-01-26 20:34:56,cancelled
ORD-0019824,1014.0,2026-01-30 12:59:38,cancelled
ORD-0013263,3373.0,2026-01-30 01:08:09,pending
ORD-0017500,,2026-01-31 15:18:58,cancelled
ORD-0005009,1119.0,2026-01-25 09:14:32,completed
ORD-0016607,3472.0,2026-01-16 20:49:42,shipped
ORD-0008233,3399.0,2026-01-10 08:37:08,completed
ORD-0017287,437.0,2026-01-06 00:00:19,completed
ORD-0002539,3718.0,2026-01-26 13:46:40,completed
ORD-0021699,4898.0,2026-01-26 17:24:13,completed
ORD-0005384,3347.0,2026-01-09 18:04:49,pending
ORD-0014962,4491.0,2026-01-27 21:26:18,cancelled
ORD-0021062,,2026-01-21 06:43:55,cancelled
ORD-0007625,1187.0,2026-01-29 14:08:47,completed
ORD-0014975,381.0,2026-01-03 10:38:33,pending
ORD-0009028,4240.0,2026-01-18 22:51:08,shipped
ORD-0014482,4406.0,2026-01-12 09:49:59,pending
ORD-0007026,4803.0,2026-01-11 17:17:13,completed
ORD-0021423,12.0,2026-01-28 16:50:35,pending
ORD-0006508,1989.0,2026-01-17 20:46:17,shipped
ORD-0000800,2598.0,2026-01-11 13:54:09,completed
ORD-0019284,2692.0,2026-01-09 01:38:49,shipped
ORD-0014982,3536.0,2026-01-17 15:35:13,completed
ORD-0024179,4392.0,2026-01-10 23:36:52,completed
ORD-0000428,449.0,2026-01-04 12:39:35,shipped
ORD-0024582,3884.0,2026-01-04 20:38:35,shipped
ORD-0016604,874.0,2026-01-18 17:53:52,completed
ORD-0016796,2433.0,2026-01-19 04:17:50,completed
ORD-0015896,3745.0,2026-01-26 19:56:37,completed
ORD-0017172,815.0,2026-01-02 07:34:40,completed
ORD-0014839,2309.0,2026-01-24 23:52:00,completed
ORD-0020206,4320.0,2026-01-17 14:27:23,completed
ORD-0010731,2077.0,2026-01-16 10:59:16,completed
ORD-0014185,1713.0,2026-01-16 20:02:56,pending
ORD-0020904,1958.0,2026-01-18 13:21:55,pending
ORD-0020503,3384.0,2026-01-16 06:54:24,pending
ORD-0019189,4805.0,2026-01-15 22:39:30,completed
ORD-0019293,4972.0,2026-01-30 14:00:10,shipped
ORD-0012994,1250.0,2026-01-28 03:38:53,cancelled
ORD-0024677,2049.0,2026-01-03 01:20:27,shipped
ORD-0011499,1223.0,2026-01-02 23:26:09,completed
ORD-0007635,260.0,2026-01-06 19:39:10,completed
ORD-0013608,3065.0,2026-01-26 05:45:54,cancelled
ORD-0003132,93.0,2026-01-16 06:53:53,completed
ORD-0018367,731.0,2026-01-28 18:50:45,pending
ORD-0010119,3632.0,2026-01-15 16:21:13,completed
ORD-0000233,4492.0,2026-01-26 19:59:44,cancelled
ORD-0014634,3142.0,2026-01-18 03:34:42,pending
ORD-0003038,1650.0,2026-01-23 04:40:44,completed
ORD-0009892,2531.0,2026-01-06 22:45:54,shipped
ORD-0020288,3728.0,2026-01-01 06:08:38,completed
ORD-0019678,3451.0,2026-01-26 13:18:30,pending
ORD-0007826,3897.0,2026-01-05 07:06:19,completed
ORD-0017798,169.0,2026-01-05 08:44:52,completed
ORD-0016060,519.0,2026-01-29 05:04:08,shipped
ORD-0022402,2568.0,2026-01-03 06:54:31,completed
ORD-0007424,3903.0,2026-01-05 20:14:52,completed
ORD-0022763,2885.0,2026-01-12 04:18:32,completed
ORD-0000717,4747.0,2026-01-02 16:28:59,pending
ORD-0004024,526.0,2026-01-16 06:47:30,cancelled
ORD-0015149,1381.0,2026-01-25 19:05:16,pending
ORD-0019737,1859.0,2026-01-16 18:37:26,cancelled
