order_id,product_id,quantity
ORD-0020935,475.0,2
ORD-0011546,889.0,1
ORD-0007618,143.0,4
ORD-0007111,743.0,1
ORD-0015526,607.0,2
ORD-0010336,1472.0,2
ORD-0016059,322.0,3
ORD-0007757,1364.0,4
ORD-0009368,406.0,1
ORD-0009482,758.0,1
ORD-0023380,1146.0,3
ORD-0019885,436.0,3
ORD-0020365,464.0,4
ORD-0014806,372.0,4
ORD-0008735,870.0,2
ORD-0002296,1198.0,3
ORD-0000040,1122.0,2
ORD-0003197,632.0,4
ORD-0011421,1172.0,1
ORD-0017113,22.0,3
ORD-0023483,351.0,2
ORD-0010459,1124.0,2
ORD-0010124,199.0,3
ORD-0020535,933.0,1
ORD-0007923,319.0,4
ORD-0001923,413.0,3
ORD-0013739,1043.0,3
ORD-0000654,1839.0,1
ORD-0005189,1167.0,4
ORD-0014145,719.0,4
ORD-0005028,570.0,4
ORD-0006906,1388.0,2
ORD-0016148,1389.0,2
ORD-0004621,1367.0,4
ORD-0011177,1288.0,2
ORD-0019535,697.0,1
ORD-0016477,766.0,4
ORD-0012907,446.0,1
ORD-0001653,1364.0,4
ORD-0001399,396.0,2
ORD-0004588,1051.0,2
ORD-0012162,604.0,4
ORD-0017714,463.0,4
ORD-0017258,336.0,2
ORD-0000722,1169.0,2
ORD-0024166,1555.0,1
ORD-0023268,648.0,2
ORD-0007546,866.0,1
ORD-0010244,202.0,4
ORD-0010042,50.0,4
ORD-0006864,830.0,4
ORD-0010584,1040.0,3
ORD-0021625,1377.0,2
ORD-0022525,649.0,2
ORD-0017101,1456.0,2
ORD-0009230,1272.0,1
ORD-0009164,1480.0,1
ORD-0013125,546.0,3
ORD-0021015,23.0,3
ORD-0024546,970.0,3
ORD-0022623,1151.0,4
ORD-0006780,223.0,1
ORD-0008053,751.0,2
ORD-0003962,,2
ORD-0009811,55.0,4
ORD-0000526,479.0,1
ORD-0007232,1345.0,1
ORD-0022385,697.0,3
ORD-0001484,536.0,2
ORD-0003979,990.0,3
ORD-0021107,716.0,3
ORD-0022610,830.0,1
ORD-0021832,193.0,1
ORD-0015773,938.0,4
ORD-0014778,316.0,4
ORD-0017885,883.0,2
ORD-0024673,1033.0,3
ORD-0002767,1417.0,4
ORD-0008377,1061.0,4
ORD-0005830,139.0,4
ORD-0016893,500.0,3
ORD-0024560,1206.0,3
ORD-0010976,897.0,1
ORD-0008430,558.0,2
ORD-0001491,802.0,4
ORD-0017917,1109.0,4
ORD-0011325,499.0,2
ORD-0023345,1055.0,2
ORD-0004054,194.0,2
ORD-0009176,314.0,2
ORD-0002591,872.0,2
ORD-0010368,1472.0,2
ORD-0004238,1412.0,4
ORD-0022618,777.0,1
ORD-0005038,355.0,2
ORD-0003031,121.0,4
ORD-0011433,448.0,1
ORD-0005639,1258.0,2
ORD-0015638,1209.0,4
ORD-0007214,653.0,1
ORD-0021391,335.0,2
ORD-0022990,1323.0,3
ORD-0013486,757.0,1
ORD-0008684,21.0,4
ORD-0015547,549.0,3
ORD-0016992,1142.0,1
ORD-0006496,363.0,1
ORD-0023098,406.0,2
ORD-0012746,163.0,1
ORD-0013916,912.0,3
ORD-0020424,1149.0,4
ORD-0017702,507.0,1
ORD-0023101,541.0,2
ORD-0007708,1090.0,3
ORD-0019621,1001.0,4
ORD-0020128,1251.0,3
ORD-0015991,996.0,3
ORD-0022557,276.0,3
ORD-0004842,804.0,1
ORD-0003632,26.0,3
ORD-0001110,1098.0,4
ORD-0007084,588.0,3
ORD-0009232,1294.0,1
ORD-0020596,1414.0,1
ORD-0013559,359.0,1
ORD-0014765,184.0,1
ORD-0009990,1028.0,4
ORD-0022927,986.0,1
ORD-0007928,693.0,4
ORD-0006414,205.0,2
ORD-0006009,334.0,3
ORD-0021663,477.0,2
ORD-0004395,303.0,3
ORD-0020922,178.0,4
ORD-0011491,1112.0,3
ORD-0005545,603.0,2
ORD-0000911,337.0,4
ORD-0018359,790.0,3
ORD-0018640,499.0,4
ORD-0008283,149.0,1
ORD-0014489,1468.0,3
ORD-0005320,557.0,4
ORD-0008358,137.0,3
ORD-0022086,788.0,3
ORD-0017396,438.0,4
ORD-0004055,1362.0,1
ORD-0021270,1233.0,4
ORD-0020063,1119.0,1
ORD-0020834,1149.0,2
ORD-0011633,750.0,4
ORD-0001539,1223.0,4
ORD-0015437,685.0,2
ORD-0009551,9.0,4
ORD-0006545,1349.0,3
ORD-0008896,762.0,2
ORD-0007353,85.0,2
ORD-0003449,1355.0,2
ORD-0009465,804.0,1
ORD-0004605,649.0,4
ORD-0019383,970.0,4
ORD-0021916,1378.0,3
ORD-0000942,462.0,2
ORD-0005590,547.0,3
ORD-0004018,,2
ORD-0016247,1378.0,3
ORD-0002952,292.0,1
ORD-0014334,708.0,1
ORD-0012307,1087.0,1
ORD-0008283,920.0,4
ORD-0014421,991.0,4
ORD-0016878,1056.0,3
ORD-0006615,1221.0,4
ORD-0004524,716.0,4
ORD-0024986,499.0,4
ORD-0016562,1403.0,1
ORD-0018676,355.0,3
ORD-0012333,472.0,3
ORD-0009936,585.0,2
ORD-0024512,1346.0,1
ORD-0015988,112.0,4
ORD-0000621,379.0,1
ORD-0009931,246.0,1
ORD-0017227,926.0,4
ORD-0006303,1166.0,2
ORD-0019915,1486.0,2
ORD-0008395,1429.0,2
ORD-0019581,1006.0,-2
ORD-0001540,657.0,3
ORD-0007726,1148.0,1
ORD-0012338,253.0,4
ORD-0023247,1070.0,2
ORD-0013992,797.0,1
ORD-0022520,707.0,2
ORD-0006992,1017.0,3
ORD-0003168,145.0,1
ORD-0022887,1107.0,3
ORD-0008682,370.0,1
ORD-0005330,346.0,3
ORD-0007482,757.0,4
ORD-0012215,525.0,2
ORD-0017415,974.0,3
ORD-0007459,737.0,2
ORD-0004884,555.0,1
ORD-0023019,281.0,1
ORD-0001726,752.0,2
ORD-0012097,1009.0,2
ORD-0015529,478.0,4
ORD-0013458,435.0,2
ORD-0003794,1095.0,4
ORD-0006841,460.0,3
ORD-0024735,306.0,3
ORD-0007847,12.0,3
ORD-0000850,1306.0,1
ORD-0012063,239.0,3
ORD-0024940,1412.0,2
ORD-0023167,371.0,2
ORD-0020422,134.0,4
ORD-0010050,959.0,1
ORD-0011677,1033.0,4
ORD-0001926,848.0,2
ORD-0013332,1278.0,2
ORD-0024037,392.0,-2
ORD-0022360,827.0,4
ORD-0016675,251.0,1
ORD-0010882,184.0,1
ORD-0009559,468.0,2
ORD-0005367,107.0,1
ORD-0019879,35.0,2
ORD-0007459,306.0,1
ORD-0011767,5.0,1
ORD-0003676,425.0,2
ORD-0001284,603.0,2
ORD-0017992,1030.0,4
ORD-0017812,1478.0,1
ORD-0024212,1120.0,1
ORD-0005864,403.0,4
ORD-0022220,990.0,1
ORD-0013753,1070.0,4
ORD-0018042,958.0,3
ORD-0010507,1107.0,3
ORD-0015017,262.0,3
ORD-0011346,647.0,2
ORD-0014276,855.0,3
ORD-0019356,913.0,2
ORD-0004079,1254.0,4
ORD-0005672,1386.0,2
ORD-0024153,1053.0,1
ORD-0023019,157.0,2
ORD-0021282,735.0,4
ORD-0000803,414.0,3
ORD-0012964,272.0,1
ORD-0012149,598.0,3
ORD-0009907,1058.0,4
ORD-0014394,462.0,3
ORD-0017548,189.0,2
ORD-0014662,1463.0,4
ORD-0019359,691.0,2
ORD-0006011,952.0,1
ORD-0015312,857.0,3
ORD-0010118,112.0,4
ORD-0004857,732.0,2
ORD-0002752,1332.0,4
ORD-0019120,1383.0,4
ORD-0012458,,4
ORD-0004312,1471.0,3
ORD-0009520,1341.0,1
ORD-0005352,909.0,4
ORD-0006680,429.0,3
ORD-0003840,253.0,3
ORD-0004069,316.0,4
ORD-0004242,580.0,1
ORD-0005057,355.0,4
ORD-0021962,461.0,1
ORD-0018005,1134.0,2
ORD-0009241,211.0,1
ORD-0002807,882.0,3
ORD-0014063,1270.0,2
ORD-0016388,1292.0,1
ORD-0007512,874.0,1
ORD-0011950,113.0,2
ORD-0021815,417.0,2
ORD-0009985,510.0,2
ORD-0024584,1456.0,4
ORD-0024078,136.0,2
ORD-0018605,341.0,2
ORD-0016320,201.0,4
ORD-0015915,1280.0,1
ORD-0018548,131.0,3
ORD-0010237,337.0,1
ORD-0017056,718.0,3
ORD-0012328,803.0,4
ORD-0017381,1222.0,2
ORD-0006540,496.0,2
ORD-0001362,908.0,2
ORD-0016418,1312.0,2
ORD-0015253,709.0,2
ORD-0024381,873.0,2
ORD-0021875,827.0,1
ORD-0012659,413.0,4
ORD-0001994,995.0,3
ORD-0014425,1359.0,4
ORD-0024584,,2
ORD-0019347,1053.0,2
ORD-0002987,320.0,1
ORD-0019513,246.0,3
ORD-0004294,261.0,4
ORD-0013686,302.0,4
ORD-0012365,1223.0,2
ORD-0008217,1446.0,3
ORD-0012550,900.0,1
ORD-0017087,1356.0,4
ORD-0023382,890.0,1
ORD-0014088,,2
ORD-0001415,1317.0,4
ORD-0020665,369.0,2
ORD-0010169,1203.0,4
ORD-0024672,918.0,2
ORD-0001202,407.0,3
ORD-0012443,821.0,2
ORD-0017233,1619.0,2
ORD-0024951,902.0,1
ORD-0000159,7.0,1
ORD-0020983,642.0,1
ORD-0001180,621.0,2
ORD-0022764,1478.0,4
ORD-0000666,411.0,3
ORD-0011770,769.0,2
ORD-0014414,1054.0,4
ORD-0005905,1287.0,4
ORD-0009946,1493.0,1
ORD-0008698,525.0,4
ORD-0022053,168.0,1
ORD-0008455,1102.0,2
ORD-0009594,1249.0,1
ORD-0009969,937.0,3
ORD-0024320,486.0,4
ORD-0004377,1369.0,4
ORD-0011498,1017.0,3
ORD-0005852,350.0,1
ORD-0015718,316.0,2
ORD-0019903,823.0,3
ORD-0006069,550.0,1
ORD-0019947,476.0,4
ORD-0024326,1024.0,2
ORD-0016999,447.0,3
ORD-0010191,116.0,3
ORD-0008792,859.0,3
ORD-0005038,419.0,3
ORD-0012699,678.0,2
ORD-0003332,1044.0,2
ORD-0007842,332.0,4
ORD-0007192,1497.0,4
ORD-0012810,348.0,2
ORD-0011824,583.0,2
ORD-0020576,214.0,4
ORD-0010428,1043.0,2
ORD-0013313,55.0,1
ORD-0006635,935.0,1
ORD-0015724,1439.0,3
ORD-0011703,265.0,4
ORD-0022499,488.0,2
ORD-0002132,600.0,4
ORD-0022309,451.0,4
ORD-0022400,64.0,4
ORD-0001157,1178.0,3
ORD-0022961,983.0,4
ORD-0020705,979.0,4
ORD-0007584,235.0,3
ORD-0024616,19.0,1
ORD-0019189,733.0,2
ORD-0007506,976.0,1
ORD-0020690,531.0,1
ORD-0004763,1213.0,4
ORD-0013816,464.0,3
ORD-0022640,777.0,3
ORD-0004367,32.0,2
ORD-0009383,74.0,3
ORD-0018594,308.0,4
ORD-0008089,716.0,4
ORD-0008383,1366.0,2
ORD-0022089,1293.0,1
ORD-0004370,184.0,2
ORD-0010755,385.0,3
ORD-0021357,775.0,3
ORD-0010403,485.0,1
ORD-0015182,598.0,1
ORD-0010096,614.0,3
ORD-0021089,917.0,2
ORD-0009906,634.0,2
ORD-0006887,1104.0,3
ORD-0008064,193.0,1
ORD-0012214,1136.0,2
ORD-0020737,727.0,1
ORD-0018751,28.0,3
ORD-0002481,998.0,1
ORD-0008018,1406.0,1
ORD-0009787,423.0,2
ORD-0003463,740.0,4
ORD-0011697,947.0,1
ORD-0003689,638.0,1
ORD-0020724,136.0,2
ORD-0012995,300.0,4
ORD-0011637,189.0,2
ORD-0014278,393.0,1
ORD-0007568,1247.0,4
ORD-0011811,119.0,3
ORD-0016610,1152.0,2
ORD-0014601,1275.0,4
ORD-0000606,175.0,4
ORD-0002275,428.0,3
ORD-0011474,853.0,2
ORD-0009561,917.0,1
ORD-0000579,736.0,4
ORD-0001944,1393.0,1
ORD-0020627,52.0,3
ORD-0013606,1153.0,2
ORD-0005234,1132.0,1
ORD-0005140,872.0,2
ORD-0015932,869.0,4
ORD-0019390,1472.0,2
ORD-0007444,1148.0,3
ORD-0014589,423.0,2
ORD-0007813,931.0,3
ORD-0024895,1494.0,1
ORD-0018515,784.0,3
ORD-0015129,611.0,1
ORD-0005395,993.0,4
ORD-0006645,753.0,4
ORD-0016016,971.0,4
ORD-0000639,750.0,1
ORD-0024369,28.0,2
ORD-0015401,1466.0,4
ORD-0007609,1221.0,4
ORD-0004639,188.0,4
ORD-0008673,1176.0,3
ORD-0004095,874.0,3
ORD-0005974,560.0,3
ORD-0016844,752.0,4
ORD-0014552,385.0,2
ORD-0015733,387.0,3
ORD-0024705,529.0,4
ORD-0022390,134.0,3
ORD-0005597,1081.0,2
ORD-0001926,1280.0,1
ORD-0004506,1315.0,1
ORD-0008434,,2
ORD-0024228,193.0,4
ORD-0003454,1162.0,3
ORD-0003822,1170.0,3
ORD-0019230,242.0,3
ORD-0022017,467.0,1
ORD-0007866,677.0,2
ORD-0003704,1438.0,4
ORD-0016667,1302.0,1
ORD-0020074,1212.0,4
ORD-0004331,534.0,3
ORD-0012530,1091.0,1
ORD-0013290,1323.0,2
ORD-0018570,1253.0,3
ORD-0014244,175.0,2
ORD-0016526,649.0,3
ORD-0001009,1251.0,4
ORD-0005138,189.0,4
ORD-0009263,202.0,3
ORD-0003120,154.0,1
ORD-0013708,850.0,1
ORD-0013218,71.0,1
ORD-0004357,289.0,3
ORD-0009636,739.0,1
ORD-0003791,662.0,3
ORD-0016823,1151.0,4
ORD-0009206,18.0,3
ORD-0003947,1360.0,1
ORD-0013570,252.0,2
ORD-0001505,435.0,3
ORD-0002201,745.0,1
ORD-0010449,99.0,2
ORD-0022070,837.0,2
ORD-0020954,521.0,4
ORD-0013159,1387.0,1
ORD-0024044,253.0,3
ORD-0008161,730.0,3
ORD-0019362,912.0,1
ORD-0020817,1250.0,1
ORD-0024293,849.0,3
ORD-0001036,711.0,1
ORD-0005151,1144.0,3
ORD-0022322,251.0,1
ORD-0002377,942.0,2
ORD-0002615,1367.0,3
ORD-0013238,119.0,3
ORD-0011898,786.0,1
ORD-0008328,854.0,4
ORD-0008183,146.0,3
ORD-0011138,966.0,4
ORD-0017765,860.0,4
ORD-0012498,328.0,3
ORD-0019968,50.0,4
ORD-0017924,838.0,2
ORD-0007436,1908.0,1
ORD-0010935,1260.0,4
ORD-0015104,782.0,4
ORD-0022956,1038.0,-1
ORD-0013705,1297.0,4
ORD-0017203,280.0,4
ORD-0004619,1366.0,2
ORD-0007926,217.0,2
ORD-0023256,1448.0,3
ORD-0004124,714.0,4
ORD-0003020,1036.0,4
ORD-0008400,226.0,1
ORD-0004033,475.0,2
ORD-0019054,791.0,3
ORD-0022450,855.0,4
ORD-0019973,1275.0,3
ORD-0006153,958.0,4
ORD-0001533,763.0,2
ORD-0014435,1017.0,3
ORD-0022399,737.0,3
ORD-0011999,161.0,3
ORD-0016612,122.0,2
ORD-0014067,833.0,2
ORD-0013994,496.0,2
ORD-0010391,854.0,3
ORD-0011892,788.0,4
ORD-0003909,1218.0,1
ORD-0000771,125.0,1
ORD-0004959,1263.0,2
ORD-0004323,904.0,4
ORD-0023795,1219.0,1
ORD-0022953,1094.0,1
ORD-0002632,119.0,4
ORD-0016008,1042.0,1
ORD-0004747,431.0,2
ORD-0004553,1122.0,4
ORD-0001379,481.0,4
ORD-0002488,1373.0,1
ORD-0020570,458.0,3
ORD-0002950,1335.0,4
ORD-0016611,1115.0,3
ORD-0000840,440.0,1
ORD-0010316,1213.0,2
ORD-0015264,552.0,3
ORD-0001822,285.0,3
ORD-0024181,30.0,3
ORD-0014988,1487.0,4
ORD-0018140,958.0,3
ORD-0017987,52.0,3
ORD-0005598,1080.0,3
ORD-0015413,811.0,4
ORD-0004356,707.0,4
ORD-0024720,1444.0,3
ORD-0015988,264.0,2
ORD-0020127,927.0,4
ORD-0007263,940.0,1
ORD-0016230,185.0,1
ORD-0004206,1336.0,1
ORD-0018251,1120.0,2
ORD-0016786,964.0,2
ORD-0011618,568.0,3
ORD-0008710,1130.0,2
ORD-0022810,607.0,2
ORD-0004461,1007.0,4
ORD-0007990,451.0,4
ORD-0011027,546.0,1
ORD-0023947,192.0,2
ORD-0004652,889.0,4
ORD-0000374,311.0,1
ORD-0024237,942.0,3
ORD-0006379,235.0,4
ORD-0005365,769.0,3
ORD-0024373,758.0,3
ORD-0024487,977.0,3
ORD-0022344,329.0,4
ORD-0015723,148.0,2
ORD-0006398,1358.0,2
ORD-0015853,870.0,2
ORD-0024982,190.0,2
ORD-0015449,794.0,1
ORD-0015540,904.0,1
ORD-0012275,254.0,1
ORD-0013479,544.0,3
ORD-0018704,544.0,2
ORD-0013657,167.0,3
ORD-0010439,836.0,2
ORD-0012905,681.0,1
ORD-0021921,182.0,1
ORD-0009693,1165.0,2
ORD-0021707,449.0,2
ORD-0014811,610.0,2
ORD-0012571,904.0,4
ORD-0018870,880.0,3
ORD-0009302,726.0,3
ORD-0013154,1146.0,4
ORD-0002832,1266.0,2
ORD-0013793,1067.0,3
ORD-0012855,650.0,2
ORD-0021740,1433.0,2
ORD-0010554,407.0,4
ORD-0001600,1025.0,2
ORD-0015960,1033.0,2
ORD-0015336,1329.0,2
ORD-0017986,368.0,1
ORD-0013526,596.0,3
ORD-0003265,155.0,2
ORD-0013409,308.0,3
ORD-0000279,234.0,4
ORD-0023750,1.0,1
ORD-0001506,924.0,1
ORD-0008789,1314.0,1
ORD-0017989,849.0,1
ORD-0024776,1380.0,1
ORD-0006702,837.0,4
ORD-0024190,447.0,2
ORD-0015500,883.0,2
ORD-0014240,1126.0,1
ORD-0010355,1407.0,2
ORD-0000084,309.0,4
ORD-0023080,1143.0,2
ORD-0004635,1430.0,1
ORD-0020277,412.0,3
ORD-0001455,329.0,1
ORD-0002090,247.0,1
ORD-0020823,1071.0,1
ORD-0004624,711.0,4
ORD-0005282,728.0,2
ORD-0010533,1405.0,2
ORD-0004341,565.0,1
ORD-0024459,836.0,3
ORD-0024362,259.0,2
ORD-0001349,752.0,3
ORD-0017477,1242.0,3
ORD-0018688,1497.0,4
ORD-0024488,1183.0,3
ORD-0002446,171.0,3
ORD-0001718,185.0,2
ORD-0010072,477.0,1
ORD-0010150,1503.0,4
ORD-0007844,310.0,1
ORD-0006720,736.0,1
ORD-0005188,299.0,4
ORD-0006176,1153.0,3
ORD-0008156,1483.0,4
ORD-0004599,1303.0,1
ORD-0003875,1238.0,3
ORD-0001981,784.0,1
ORD-0015145,254.0,2
ORD-0023700,988.0,3
ORD-0015273,241.0,3
ORD-0006917,172.0,1
ORD-0014663,726.0,2
ORD-0021964,1094.0,1
ORD-0001022,231.0,4
ORD-0012082,917.0,1
ORD-0000475,316.0,2
ORD-0003837,141.0,2
ORD-0000363,1560.0,3
ORD-0003299,1489.0,2
ORD-0010048,813.0,4
ORD-0002793,319.0,2
ORD-0022156,546.0,1
ORD-0004674,671.0,4
ORD-0021806,1414.0,2
ORD-0002578,640.0,2
ORD-0010207,943.0,4
ORD-0015738,1409.0,3
ORD-0019325,980.0,3
ORD-0020079,354.0,4
ORD-0014754,245.0,1
ORD-0006003,641.0,2
ORD-0020995,812.0,2
ORD-0013269,406.0,2
ORD-0015708,1217.0,3
ORD-0013986,73.0,2
ORD-0024922,538.0,1
ORD-0010292,1066.0,2
ORD-0004403,268.0,1
ORD-0006608,845.0,3
ORD-0002172,1238.0,4
ORD-0023786,941.0,3
ORD-0009253,1211.0,2
ORD-0001058,1357.0,2
ORD-0002842,279.0,1
ORD-0008478,395.0,2
ORD-0017191,560.0,1
ORD-0013966,1686.0,3
ORD-0007394,321.0,1
ORD-0020148,386.0,1
ORD-0011102,187.0,4
ORD-0005584,,4
ORD-0017088,773.0,1
ORD-0015813,661.0,4
ORD-0016754,1037.0,4
ORD-0021854,49.0,2
ORD-0008706,310.0,2
ORD-0005026,1469.0,4
ORD-0008444,1300.0,1
ORD-0011518,883.0,2
ORD-0005974,761.0,1
ORD-0018882,1106.0,1
ORD-0018515,1209.0,4
ORD-0022665,1058.0,3
ORD-0001748,535.0,1
ORD-0015281,1214.0,2
ORD-0024375,1353.0,4
ORD-0021568,464.0,2
ORD-0005896,1024.0,4
ORD-0009911,107.0,2
ORD-0012285,373.0,4
ORD-0014730,908.0,3
ORD-0022808,327.0,2
ORD-0017496,1470.0,1
ORD-0019635,458.0,1
ORD-0007762,225.0,2
ORD-0024802,1464.0,4
ORD-0020613,1493.0,2
ORD-0006674,433.0,4
ORD-0004409,46.0,2
ORD-0015272,512.0,1
ORD-0001913,978.0,1
ORD-0017494,1022.0,3
ORD-0024269,1106.0,1
ORD-0007920,1881.0,4
ORD-0003619,1432.0,4
ORD-0009003,1965.0,3
ORD-0022877,1075.0,1
ORD-0000296,1322.0,4
ORD-0011245,1836.0,4
ORD-0012009,792.0,3
ORD-0004270,151.0,4
ORD-0010717,1405.0,1
ORD-0016080,947.0,3
ORD-0023138,943.0,2
ORD-0014608,1054.0,3
ORD-0016396,393.0,3
ORD-0011618,757.0,4
ORD-0011809,452.0,1
ORD-0005157,1450.0,2
ORD-0023410,669.0,3
ORD-0016118,938.0,1
ORD-0016688,1063.0,2
ORD-0020965,850.0,2
ORD-0002553,494.0,4
ORD-0015573,335.0,4
ORD-0003780,1121.0,4
ORD-0022714,650.0,3
ORD-0019811,264.0,2
ORD-0002238,642.0,4
ORD-0010783,256.0,4
ORD-0003540,668.0,3
ORD-0020372,142.0,2
ORD-0001455,770.0,1
ORD-0022835,869.0,3
ORD-0019587,713.0,2
ORD-0000164,579.0,3
ORD-0020462,1407.0,3
ORD-0006788,1492.0,3
ORD-0022885,1267.0,3
ORD-0010572,1019.0,1
ORD-0009015,164.0,4
ORD-0015559,553.0,2
ORD-0024894,721.0,2
ORD-0024430,657.0,4
ORD-0024609,1130.0,1
ORD-0022683,1295.0,1
ORD-0009216,978.0,4
ORD-0014959,70.0,3
ORD-0006483,967.0,1
ORD-0005052,647.0,3
ORD-0011280,262.0,3
ORD-0006136,1472.0,4
ORD-0008853,434.0,3
ORD-0016883,1091.0,4
ORD-0014576,270.0,4
ORD-0022705,1498.0,4
ORD-0008429,1293.0,4
ORD-0006366,236.0,3
ORD-0018063,773.0,1
ORD-0006258,855.0,3
ORD-0012183,543.0,-4
ORD-0004848,1275.0,4
ORD-0023223,334.0,2
ORD-0001852,876.0,3
ORD-0012219,1274.0,1
ORD-0023773,1496.0,1
ORD-0022568,1153.0,1
ORD-0006994,1403.0,2
ORD-0018301,962.0,2
ORD-0012046,157.0,3
ORD-0023154,894.0,1
ORD-0002970,699.0,4
ORD-0007124,1356.0,1
ORD-0003482,589.0,3
ORD-0009118,198.0,1
ORD-0023754,779.0,4
ORD-0002832,1007.0,2
ORD-0000759,1153.0,1
ORD-0010220,1353.0,4
ORD-0001480,978.0,4
ORD-0004808,413.0,2
ORD-0013015,1479.0,4
ORD-0009133,689.0,3
ORD-0020763,997.0,2
ORD-0005525,1497.0,3
ORD-0024689,1071.0,3
ORD-0011712,81.0,1
ORD-0005153,643.0,1
ORD-0012744,1000.0,3
ORD-0000316,290.0,2
ORD-0008505,1414.0,1
ORD-0017689,1007.0,2
ORD-0002667,278.0,2
ORD-0010271,930.0,3
ORD-0002477,917.0,2
ORD-0017726,1491.0,3
ORD-0019071,661.0,1
ORD-0023748,1413.0,3
ORD-0006231,897.0,1
ORD-0011932,603.0,4
ORD-0023203,623.0,4
ORD-0014850,1160.0,1
ORD-0005199,367.0,1
ORD-0018569,1314.0,3
ORD-0021581,356.0,4
ORD-0019477,1277.0,1
ORD-0003198,996.0,4
ORD-0001929,372.0,2
ORD-0008920,720.0,3
ORD-0005409,375.0,2
ORD-0005372,258.0,2
ORD-0007166,1264.0,4
ORD-0021207,956.0,3
ORD-0012263,546.0,1
ORD-0004893,65.0,4
ORD-0000377,502.0,2
ORD-0001496,,4
ORD-0005662,1468.0,1
ORD-0017483,449.0,1
ORD-0003913,1238.0,3
ORD-0009453,1057.0,2
ORD-0005422,1030.0,2
ORD-0019776,1174.0,1
ORD-0010867,400.0,2
ORD-0001460,83.0,2
ORD-0006406,464.0,2
ORD-0015149,1033.0,2
ORD-0000480,493.0,1
ORD-0001960,140.0,1
ORD-0007531,519.0,1
ORD-0015705,906.0,4
ORD-0006360,262.0,4
ORD-0002746,355.0,1
ORD-0019692,95.0,3
ORD-0019824,1086.0,2
ORD-0021171,44.0,4
ORD-0022420,540.0,2
ORD-0016576,280.0,2
ORD-0000790,804.0,1
ORD-0005124,251.0,3
ORD-0014668,1222.0,-1
ORD-0001038,1201.0,3
ORD-0011189,1219.0,4
ORD-0016474,330.0,4
ORD-0009158,1226.0,1
ORD-0016834,390.0,2
ORD-0013771,268.0,2
ORD-0018086,1208.0,4
ORD-0020075,1457.0,2
ORD-0008016,729.0,1
ORD-0010687,464.0,4
ORD-0011905,1045.0,2
ORD-0015206,707.0,1
ORD-0020353,730.0,2
ORD-0015142,918.0,4
ORD-0017095,627.0,3
ORD-0013006,286.0,2
ORD-0009567,1211.0,2
ORD-0022151,986.0,3
ORD-0014629,246.0,2
ORD-0001936,308.0,2
ORD-0018156,1297.0,2
ORD-0003078,164.0,2
ORD-0002264,378.0,4
ORD-0001123,1322.0,4
ORD-0015040,1365.0,3
ORD-0005905,1443.0,4
ORD-0000950,67.0,2
ORD-0011763,938.0,2
ORD-0015660,1017.0,3
ORD-0015678,825.0,4
ORD-0013273,1312.0,1
ORD-0013675,1121.0,4
ORD-0011940,1461.0,3
ORD-0007383,1183.0,2
ORD-0013555,1147.0,3
ORD-0011196,1330.0,3
ORD-0015942,610.0,3
ORD-0017513,1010.0,2
ORD-0022867,102.0,2
ORD-0018426,1374.0,1
ORD-0012765,1436.0,2
ORD-0006571,1459.0,3
ORD-0016665,75.0,3
ORD-0020623,422.0,2
ORD-0011314,91.0,1
ORD-0010933,609.0,2
ORD-0022167,1059.0,3
ORD-0024661,686.0,3
ORD-0005820,798.0,1
ORD-0001978,1114.0,2
ORD-0001954,929.0,4
ORD-0002748,908.0,1
ORD-0023602,685.0,3
ORD-0003660,228.0,4
ORD-0024124,1409.0,3
ORD-0009183,932.0,1
ORD-0024930,1036.0,4
ORD-0005654,846.0,2
ORD-0018359,899.0,3
ORD-0017008,1265.0,2
ORD-0018934,180.0,2
ORD-0016793,822.0,2
ORD-0021458,1484.0,1
ORD-0017499,664.0,1
ORD-0017551,13.0,1
ORD-0022538,1188.0,4
ORD-0015207,294.0,3
ORD-0011047,664.0,3
ORD-0002065,331.0,3
ORD-0013165,816.0,1
ORD-0007911,1043.0,3
ORD-0023909,,2
ORD-0007968,81.0,1
ORD-0001379,849.0,3
ORD-0010539,528.0,1
ORD-0005943,1375.0,2
ORD-0004247,269.0,2
ORD-0014894,1306.0,2
ORD-0024608,1380.0,2
ORD-0002513,714.0,1
ORD-0022635,168.0,3
ORD-0017456,498.0,2
ORD-0012565,781.0,2
ORD-0001255,1123.0,1
ORD-0015921,740.0,3
ORD-0019863,790.0,4
ORD-0001617,1028.0,1
ORD-0024757,662.0,2
ORD-0024770,7.0,2
ORD-0001504,786.0,4
ORD-0011855,70.0,3
ORD-0003785,267.0,3
ORD-0006297,749.0,3
ORD-0000241,1355.0,2
ORD-0024808,325.0,4
ORD-0020725,366.0,2
ORD-0018741,72.0,4
ORD-0005787,78.0,2
ORD-0020941,1424.0,3
ORD-0016061,197.0,3
ORD-0014529,692.0,4
ORD-0022884,404.0,2
ORD-0008738,406.0,3
ORD-0007036,814.0,4
ORD-0004993,839.0,4
ORD-0000959,1362.0,4
ORD-0016801,31.0,3
ORD-0016296,268.0,3
ORD-0016368,1239.0,1
ORD-0003704,521.0,3
ORD-0010064,845.0,2
ORD-0003576,1062.0,4
ORD-0000429,52.0,4
ORD-0006318,1339.0,1
ORD-0012283,25.0,2
ORD-0008782,635.0,3
ORD-0022263,767.0,4
